"CAM","ID","MIN","MAX","COORD"
-911,8,335,335,4285610832
-911,9,389,389,4285610832
-911,10,453,453,4285610832
-911,11,475,475,4285610832
-911,12,491,491,4285610832
-911,13,563,563,4285610832
-911,14,165,165,4285610832
-911,15,227,227,4285610832
-911,16,263,263,4285610832
-911,17,293,293,4285610832
-911,18,327,327,4285610832
-911,19,363,363,4285610832
-911,20,193,193,4285610832
-911,21,739,739,4285610832
-911,22,215,215,4285610832
-911,23,509,509,4285610832
-911,24,323,323,4285610832
-911,25,437,437,4285610832
-894,1,437,437,4359110990
-894,2,391,391,4359110990
-894,3,369,369,4359110990
-894,4,525,525,4359110990
-894,5,219,219,4359110990
-894,6,195,195,4359110990
-894,7,515,515,4359110990
-894,8,339,339,4359110990
-894,9,393,393,4359110990
-894,10,455,455,4359110990
-894,11,477,477,4359110990
-894,12,493,493,4359110990
-894,13,565,565,4359110990
-894,14,165,165,4359110990
-894,15,227,227,4359110990
-894,16,265,265,4359110990
-894,17,293,293,4359110990
-894,18,329,329,4359110990
-894,19,367,367,4359110990
-894,20,197,197,4359110990
-894,21,725,725,4359110990
-894,22,1000,1001,4359110990
-894,23,513,513,4359110990
-894,24,327,327,4359110990
-894,25,441,441,4359110990
-877,1,445,445,4432611162
-877,2,391,391,4432611162
-877,3,371,371,4432611162
-877,4,523,523,4432611162
-877,5,221,221,4432611162
-877,6,199,199,4432611162
-877,7,511,511,4432611162
-877,8,343,343,4432611162
-877,9,395,395,4432611162
-877,10,457,457,4432611162
-877,11,481,481,4432611162
-877,12,497,497,4432611162
-877,13,567,567,4432611162
-877,14,167,167,4432611162
-877,15,231,231,4432611162
-877,16,269,269,4432611162
-877,17,297,297,4432611162
-877,18,331,331,4432611162
-877,19,369,369,4432611162
-877,20,199,199,4432611162
-877,21,349,349,4432611162
-877,22,215,215,4432611162
-877,23,515,515,4432611162
-877,24,331,331,4432611162
-877,25,445,445,4432611162
-859,1,447,447,4505411350
-859,2,389,389,4505411350
-859,3,375,375,4505411350
-859,4,527,527,4505411350
-859,5,223,223,4505411350
-859,6,199,199,4505411350
-859,7,515,515,4505411350
-859,8,343,343,4505411350
-859,9,397,397,4505411350
-859,10,461,461,4505411350
-859,11,483,483,4505411350
-859,12,501,501,4505411350
-859,13,569,569,4505411350
-859,14,167,167,4505411350
-859,15,233,233,4505411350
-859,16,271,271,4505411350
-859,17,297,297,4505411350
-859,18,333,333,4505411350
-859,19,371,371,4505411350
-859,20,201,201,4505411350
-859,21,351,351,4505411350
-859,22,215,215,4505411350
-859,23,517,517,4505411350
-859,24,333,333,4505411350
-859,25,447,447,4505411350
-842,1,445,445,4578111560
-842,2,401,401,4578111560
-842,3,371,371,4578111560
-842,4,527,527,4578111560
-842,5,225,225,4578111560
-842,6,203,203,4578111560
-842,7,515,515,4578111560
-842,8,345,345,4578111560
-842,9,401,401,4578111560
-842,10,465,465,4578111560
-842,11,487,487,4578111560
-842,12,505,505,4578111560
-842,13,573,573,4578111560
-842,14,171,171,4578111560
-842,15,235,235,4578111560
-842,16,273,273,4578111560
-842,17,299,299,4578111560
-842,18,337,337,4578111560
-842,19,375,375,4578111560
-842,20,205,205,4578111560
-842,21,737,737,4578111560
-842,22,809,809,4578111560
-842,23,521,521,4578111560
-842,24,337,337,4578111560
-842,25,451,451,4578111560
-830,1,447,447,4650111792
-830,2,395,395,4650111792
-830,3,379,379,4650111792
-830,4,531,531,4650111792
-830,5,227,227,4650111792
-830,6,503,503,4650111792
-830,7,521,521,4650111792
-830,8,345,345,4650111792
-830,9,401,401,4650111792
-830,10,467,467,4650111792
-830,11,491,491,4650111792
-830,12,505,505,4650111792
-830,13,577,577,4650111792
-830,14,173,173,4650111792
-830,15,239,239,4650111792
-830,16,277,277,4650111792
-830,17,303,303,4650111792
-830,18,339,339,4650111792
-830,19,375,375,4650111792
-830,20,207,207,4650111792
-830,21,349,349,4650111792
-830,22,217,217,4650111792
-830,23,523,523,4650111792
-830,24,339,339,4650111792
-830,25,451,451,4650111792
-812,1,449,449,4721412032
-812,2,399,399,4721412032
-812,3,373,373,4721412032
-812,4,535,535,4721412032
-812,5,229,229,4721412032
-812,6,207,207,4721412032
-812,7,525,525,4721412032
-812,8,347,347,4721412032
-812,9,407,407,4721412032
-812,10,469,469,4721412032
-812,11,491,491,4721412032
-812,12,509,509,4721412032
-812,13,579,579,4721412032
-812,14,175,175,4721412032
-812,15,241,241,4721412032
-812,16,277,277,4721412032
-812,17,307,307,4721412032
-812,18,341,341,4721412032
-812,19,379,379,4721412032
-812,20,211,211,4721412032
-812,21,353,353,4721412032
-812,22,219,219,4721412032
-812,23,525,525,4721412032
-812,24,343,343,4721412032
-812,25,455,455,4721412032
-795,1,451,451,4791912295
-795,2,401,401,4791912295
-795,3,383,383,4791912295
-795,4,315,315,4791912295
-795,5,231,231,4791912295
-795,6,213,213,4791912295
-795,7,525,525,4791912295
-795,8,351,351,4791912295
-795,9,409,409,4791912295
-795,10,473,473,4791912295
-795,11,495,495,4791912295
-795,12,511,511,4791912295
-795,13,581,581,4791912295
-795,14,179,179,4791912295
-795,15,245,245,4791912295
-795,16,283,283,4791912295
-795,17,309,309,4791912295
-795,18,345,345,4791912295
-795,19,383,383,4791912295
-795,20,215,215,4791912295
-795,21,355,355,4791912295
-795,22,219,219,4791912295
-795,23,529,529,4791912295
-795,24,345,345,4791912295
-795,25,459,459,4791912295
-783,1,453,453,4861612580
-783,2,411,411,4861612580
-783,3,381,381,4861612580
-783,4,313,313,4861612580
-783,5,233,233,4861612580
-783,6,215,215,4861612580
-783,7,527,527,4861612580
-783,8,353,353,4861612580
-783,9,411,411,4861612580
-783,10,475,475,4861612580
-783,11,497,497,4861612580
-783,12,513,513,4861612580
-783,13,585,585,4861612580
-783,14,181,181,4861612580
-783,15,247,247,4861612580
-783,16,285,285,4861612580
-783,17,311,311,4861612580
-783,18,347,347,4861612580
-783,19,385,385,4861612580
-783,20,217,217,4861612580
-783,21,353,353,4861612580
-783,22,219,219,4861612580
-783,23,531,531,4861612580
-783,24,349,349,4861612580
-783,25,461,461,4861612580
-765,1,451,451,4931412872
-765,2,403,403,4931412872
-765,3,385,385,4931412872
-765,4,317,317,4931412872
-765,5,235,235,4931412872
-765,6,217,217,4931412872
-765,7,531,531,4931412872
-765,8,353,353,4931412872
-765,9,415,415,4931412872
-765,10,477,477,4931412872
-765,11,501,501,4931412872
-765,12,515,515,4931412872
-765,13,587,587,4931412872
-765,14,183,183,4931412872
-765,15,249,249,4931412872
-765,16,287,287,4931412872
-765,17,315,315,4931412872
-765,18,351,351,4931412872
-765,19,389,389,4931412872
-765,20,221,221,4931412872
-765,21,359,359,4931412872
-765,22,221,221,4931412872
-765,23,535,535,4931412872
-765,24,351,351,4931412872
-765,25,465,465,4931412872
-748,1,461,461,4999613187
-748,2,417,417,4999613187
-748,3,383,383,4999613187
-748,4,317,317,4999613187
-748,5,237,237,4999613187
-748,6,219,219,4999613187
-748,7,531,531,4999613187
-748,8,363,363,4999613187
-748,9,417,417,4999613187
-748,10,483,483,4999613187
-748,11,505,505,4999613187
-748,12,519,519,4999613187
-748,13,591,591,4999613187
-748,14,187,187,4999613187
-748,15,251,251,4999613187
-748,16,291,291,4999613187
-748,17,317,317,4999613187
-748,18,353,353,4999613187
-748,19,391,391,4999613187
-748,20,651,651,4999613187
-748,21,359,359,4999613187
-748,22,221,221,4999613187
-748,23,539,539,4999613187
-748,24,355,355,4999613187
-748,25,469,469,4999613187
-700,1,203,203,5200614230
-700,2,413,413,5200614230
-700,3,397,397,5200614230
-700,4,325,325,5200614230
-700,5,241,241,5200614230
-700,6,225,225,5200614230
-700,7,535,535,5200614230
-700,8,365,365,5200614230
-700,9,427,427,5200614230
-700,10,489,489,5200614230
-700,11,513,513,5200614230
-700,12,525,525,5200614230
-700,13,177,177,5200614230
-700,14,195,195,5200614230
-700,15,259,259,5200614230
-700,16,297,297,5200614230
-700,17,325,325,5200614230
-700,18,361,361,5200614230
-700,19,399,399,5200614230
-700,20,231,231,5200614230
-700,21,361,361,5200614230
-700,22,223,223,5200614230
-700,23,547,547,5200614230
-700,24,365,365,5200614230
-700,25,475,475,5200614230
-684,1,205,205,5265914612
-684,2,415,415,5265914612
-684,3,393,393,5265914612
-684,4,323,323,5265914612
-684,5,243,243,5265914612
-684,6,227,227,5265914612
-684,7,535,535,5265914612
-684,8,369,369,5265914612
-684,9,427,427,5265914612
-684,10,491,491,5265914612
-684,11,515,515,5265914612
-684,12,529,529,5265914612
-684,13,177,177,5265914612
-684,14,199,199,5265914612
-684,15,261,261,5265914612
-684,16,301,301,5265914612
-684,17,327,327,5265914612
-684,18,363,363,5265914612
-684,19,403,403,5265914612
-684,20,235,235,5265914612
-684,21,365,365,5265914612
-684,22,225,225,5265914612
-684,23,549,549,5265914612
-684,24,369,369,5265914612
-684,25,479,479,5265914612
-667,1,205,205,5329615002
-667,2,419,419,5329615002
-667,3,393,393,5329615002
-667,4,325,325,5329615002
-667,5,493,493,5329615002
-667,6,229,229,5329615002
-667,7,537,537,5329615002
-667,8,371,371,5329615002
-667,9,433,433,5329615002
-667,10,497,497,5329615002
-667,11,519,519,5329615002
-667,12,531,531,5329615002
-667,13,177,177,5329615002
-667,14,201,201,5329615002
-667,15,265,265,5329615002
-667,16,303,303,5329615002
-667,17,331,331,5329615002
-667,18,369,369,5329615002
-667,19,405,405,5329615002
-667,20,237,237,5329615002
-667,21,367,367,5329615002
-667,22,227,227,5329615002
-667,23,553,553,5329615002
-667,24,371,371,5329615002
-667,25,483,483,5329615002
1633,1,307,307,1264659860
1633,2,505,505,1264659860
1633,3,487,487,1264659860
1633,4,401,401,1264659860
1633,5,347,347,1264659860
1633,6,353,353,1264659860
1633,7,387,387,1264659860
1633,8,173,173,1264659860
1633,9,195,195,1264659860
1633,10,259,259,1264659860
1633,11,283,283,1264659860
1633,12,315,315,1264659860
1633,13,363,363,1264659860
1633,14,397,397,1264659860
1633,15,415,415,1264659860
1633,16,473,473,1264659860
1633,17,481,481,1264659860
1633,18,145,145,1264659860
1633,19,165,165,1264659860
1633,20,421,421,1264659860
1633,21,201,201,1264659860
1633,22,509,509,1264659860
1633,23,307,307,1264659860
1633,24,581,581,1264659860
1633,25,223,223,1264659860
0,25,573,573,6758440960
7,25,575,575,6757641717
23,25,575,575,6754642467
39,25,573,573,6750143217
54,25,575,575,6743443967
72,25,577,577,6735144717
88,25,575,575,6725445467
103,25,577,577,6713446210
119,25,579,579,6699146952
136,25,577,577,6683447687
153,25,575,575,6666148422
167,25,579,579,6647449150
185,25,575,575,6626449877
199,25,581,581,6603150597
216,25,581,581,6579151310
233,25,579,579,6552952015
250,25,581,581,6524452712
264,25,583,583,6495153410
282,25,581,581,6463654092
297,25,583,583,6430654775
314,25,585,585,6395455442
330,25,585,585,6359456102
346,25,585,585,6321156755
362,25,585,585,6282157392
379,25,585,585,6240958030
395,25,587,587,6198158652
411,25,587,587,6153959260
427,25,587,587,6108159860
441,25,589,589,6060960445
461,25,587,587,6012961022
475,25,591,591,5962661592
493,25,591,591,5911662140
507,25,591,591,5858462680
522,25,593,593,5804463212
540,25,595,595,5749663722
556,25,593,593,5692664225
571,25,595,595,5634964705
587,25,595,595,5576465177
604,25,595,595,5516465635
621,25,599,599,5455666077
636,25,595,595,5393466505
653,25,597,597,5329666917
668,25,601,601,5265967307
684,25,599,599,5200667690
701,25,601,601,5134668050
717,25,603,603,5067968402
733,25,603,603,4999668732
749,25,605,605,4931469047
765,25,605,605,4861669340
782,25,605,605,4791969625
797,25,609,609,4721469887
813,25,607,607,4650170127
830,25,609,609,4578170360
845,25,611,611,4505470570
862,25,611,611,4432670757
877,25,163,163,4359170930
893,25,163,163,4285671087
909,25,161,161,4211471230
925,25,161,161,4137171350
941,25,161,161,4062171447
957,25,161,161,3987171530
974,25,163,163,3912171597
990,25,163,163,3837171642
1005,25,163,163,3762171672
1021,25,163,163,3686471680
0,10,581,581,6758440960
0,11,605,605,6758440960
7,10,581,581,6757641717
7,11,603,603,6757641717
23,10,583,583,6754642467
23,11,605,605,6754642467
39,10,583,583,6750143217
39,11,605,605,6750143217
54,10,583,583,6743443967
54,11,605,605,6743443967
72,10,583,583,6735144717
72,11,607,607,6735144717
88,10,581,581,6725445467
88,11,605,605,6725445467
103,10,583,583,6713446210
103,11,605,605,6713446210
119,10,585,585,6699146952
119,11,607,607,6699146952
136,10,583,583,6683447687
136,11,607,607,6683447687
153,10,583,583,6666148422
153,11,605,605,6666148422
167,10,585,585,6647449150
167,11,609,609,6647449150
185,10,583,583,6626449877
185,11,605,605,6626449877
199,10,583,583,6603150597
199,11,607,607,6603150597
216,10,587,587,6579151310
216,11,609,609,6579151310
233,10,585,585,6552952015
233,11,609,609,6552952015
250,10,585,585,6524452712
250,11,607,607,6524452712
264,10,587,587,6495153410
264,11,611,611,6495153410
282,10,583,583,6463654092
282,11,607,607,6463654092
297,10,585,585,6430654775
297,11,609,609,6430654775
314,10,589,589,6395455442
314,11,209,209,6395455442
330,10,585,585,6359456102
330,11,609,609,6359456102
346,10,589,589,6321156755
346,11,207,207,6321156755
362,10,589,589,6282157392
362,11,205,205,6282157392
379,10,587,587,6240958030
379,11,205,205,6240958030
395,10,589,589,6198158652
395,11,203,203,6198158652
411,10,591,591,6153959260
411,11,203,203,6153959260
427,10,587,587,6108159860
427,11,201,201,6108159860
441,10,591,591,6060960445
441,11,203,203,6060960445
461,10,593,593,6012961022
461,11,203,203,6012961022
475,10,591,591,5962661592
475,11,203,203,5962661592
493,10,593,593,5911662140
493,11,205,205,5911662140
507,10,591,591,5858462680
507,11,203,203,5858462680
522,10,591,591,5804463212
522,11,203,203,5804463212
540,10,191,191,5749663722
540,11,205,205,5749663722
556,10,591,591,5692664225
556,11,203,203,5692664225
571,10,189,189,5634964705
571,11,207,207,5634964705
587,10,187,187,5576465177
587,11,207,207,5576465177
604,10,187,187,5516465635
604,11,207,207,5516465635
621,10,187,187,5455666077
621,11,209,209,5455666077
636,10,187,187,5393466505
636,11,209,209,5393466505
653,10,187,187,5329666917
653,11,209,209,5329666917
668,10,187,187,5265967307
668,11,209,209,5265967307
684,10,185,185,5200667690
684,11,209,209,5200667690
701,10,187,187,5134668050
701,11,211,211,5134668050
717,10,189,189,5067968402
717,11,213,213,5067968402
733,10,187,187,4999668732
733,11,211,211,4999668732
749,10,189,189,4931469047
749,11,213,213,4931469047
765,10,191,191,4861669340
765,11,215,215,4861669340
782,10,191,191,4791969625
782,11,215,215,4791969625
797,10,191,191,4721469887
797,11,627,627,4721469887
813,10,191,191,4650170127
813,11,627,627,4650170127
830,10,193,193,4578170360
830,11,219,219,4578170360
845,10,193,193,4505470570
845,11,221,221,4505470570
862,10,193,193,4432670757
862,11,221,221,4432670757
877,10,195,195,4359170930
877,11,223,223,4359170930
893,10,197,197,4285671087
893,11,223,223,4285671087
909,10,197,197,4211471230
909,11,227,227,4211471230
925,10,199,199,4137171350
925,11,225,225,4137171350
941,10,197,197,4062171447
941,11,223,223,4062171447
957,10,201,201,3987171530
957,11,227,227,3987171530
974,10,203,203,3912171597
974,11,229,229,3912171597
990,10,203,203,3837171642
990,11,227,227,3837171642
1005,10,207,207,3762171672
1005,11,229,229,3762171672
1021,10,207,207,3686471680
1021,11,231,231,3686471680
-550,1,213,213,5749618197
-550,2,437,437,5749618197
-550,3,409,409,5749618197
-550,4,341,341,5749618197
-550,5,509,509,5749618197
-550,6,245,245,5749618197
-550,7,555,555,5749618197
-550,8,389,389,5749618197
-550,9,449,449,5749618197
-550,10,513,513,5749618197
-550,11,537,537,5749618197
-550,12,551,551,5749618197
-550,13,193,193,5749618197
-550,14,221,221,5749618197
-550,15,283,283,5749618197
-550,16,325,325,5749618197
-550,17,347,347,5749618197
-550,18,385,385,5749618197
-550,19,425,425,5749618197
-550,20,257,257,5749618197
-550,21,381,381,5749618197
-550,22,237,237,5749618197
-550,23,573,573,5749618197
-550,24,393,393,5749618197
-550,25,505,505,5749618197
-450,1,225,225,6060921475
-450,2,445,445,6060921475
-450,3,421,421,6060921475
-450,4,351,351,6060921475
-450,5,525,525,6060921475
-450,6,259,259,6060921475
-450,7,327,327,6060921475
-450,8,401,401,6060921475
-450,9,469,469,6060921475
-450,10,533,533,6060921475
-450,11,555,555,6060921475
-450,12,565,565,6060921475
-450,13,213,213,6060921475
-450,14,241,241,6060921475
-450,15,299,299,6060921475
-450,16,339,339,6060921475
-450,17,365,365,6060921475
-450,18,403,403,6060921475
-450,19,443,443,6060921475
-450,20,275,275,6060921475
-450,21,393,393,6060921475
-450,22,243,243,6060921475
-450,23,589,589,6060921475
-450,24,411,411,6060921475
-450,25,523,523,6060921475
-350,1,511,511,6321125165
-350,2,463,463,6321125165
-350,3,439,439,6321125165
-350,4,365,365,6321125165
-350,5,533,533,6321125165
-350,6,571,571,6321125165
-350,7,345,345,6321125165
-350,8,419,419,6321125165
-350,9,487,487,6321125165
-350,10,551,551,6321125165
-350,11,573,573,6321125165
-350,12,213,213,6321125165
-350,13,231,231,6321125165
-350,14,261,261,6321125165
-350,15,317,317,6321125165
-350,16,359,359,6321125165
-350,17,381,381,6321125165
-350,18,421,421,6321125165
-350,19,461,461,6321125165
-350,20,295,295,6321125165
-350,21,401,401,6321125165
-350,22,255,255,6321125165
-350,23,611,611,6321125165
-350,24,431,431,6321125165
-350,25,543,543,6321125165
-250,1,531,531,6552929905
-250,2,473,473,6552929905
-250,3,453,453,6552929905
-250,4,383,383,6552929905
-250,5,549,549,6552929905
-250,6,589,589,6552929905
-250,7,353,353,6552929905
-250,8,439,439,6552929905
-250,9,509,509,6552929905
-250,10,571,571,6552929905
-250,11,595,595,6552929905
-250,12,229,229,6552929905
-250,13,253,253,6552929905
-250,14,283,283,6552929905
-250,15,337,337,6552929905
-250,16,377,377,6552929905
-250,17,401,401,6552929905
-250,18,441,441,6552929905
-250,19,481,481,6552929905
-250,20,315,315,6552929905
-250,21,417,417,6552929905
-250,22,269,269,6552929905
-250,23,631,631,6552929905
-250,24,453,453,6552929905
-250,25,565,565,6552929905
-150,1,273,273,6683434232
-150,2,489,489,6683434232
-150,3,473,473,6683434232
-150,4,621,621,6683434232
-150,5,567,567,6683434232
-150,6,603,603,6683434232
-150,7,371,371,6683434232
-150,8,459,459,6683434232
-150,9,525,525,6683434232
-150,10,589,589,6683434232
-150,11,611,611,6683434232
-150,12,245,245,6683434232
-150,13,271,271,6683434232
-150,14,301,301,6683434232
-150,15,353,353,6683434232
-150,16,395,395,6683434232
-150,17,417,417,6683434232
-150,18,457,457,6683434232
-150,19,499,499,6683434232
-150,20,333,333,6683434232
-150,21,423,423,6683434232
-150,22,281,281,6683434232
-150,23,219,219,6683434232
-150,24,473,473,6683434232
-150,25,583,583,6683434232
-50,1,287,287,6750138702
-50,2,503,503,6750138702
-50,3,487,487,6750138702
-50,4,635,635,6750138702
-50,5,581,581,6750138702
-50,6,331,331,6750138702
-50,7,381,381,6750138702
-50,8,473,473,6750138702
-50,9,543,543,6750138702
-50,10,607,607,6750138702
-50,11,629,629,6750138702
-50,12,261,261,6750138702
-50,13,289,289,6750138702
-50,14,319,319,6750138702
-50,15,369,369,6750138702
-50,16,413,413,6750138702
-50,17,435,435,6750138702
-50,18,475,475,6750138702
-50,19,517,517,6750138702
-50,20,351,351,6750138702
-50,21,435,435,6750138702
-50,22,293,293,6750138702
-50,23,233,233,6750138702
-50,24,491,491,6750138702
-50,25,601,601,6750138702
1500,1,301,301,1680164225
1500,2,493,493,1680164225
1500,3,483,483,1680164225
1500,4,401,401,1680164225
1500,5,345,345,1680164225
1500,6,343,343,1680164225
1500,7,379,379,1680164225
1500,8,165,165,1680164225
1500,9,181,181,1680164225
1500,10,247,247,1680164225
1500,11,271,271,1680164225
1500,12,303,303,1680164225
1500,13,347,347,1680164225
1500,14,381,381,1680164225
1500,15,407,407,1680164225
1500,16,461,461,1680164225
1500,17,471,471,1680164225
1500,18,517,517,1680164225
1500,19,153,153,1680164225
1500,20,409,409,1680164225
1500,21,197,197,1680164225
1500,22,493,493,1680164225
1500,23,293,293,1680164225
1500,24,563,563,1680164225
1500,25,209,209,1680164225
1600,1,307,307,1359961022
1600,2,505,505,1359961022
1600,3,487,487,1359961022
1600,4,417,417,1359961022
1600,5,581,581,1359961022
1600,6,351,351,1359961022
1600,7,383,383,1359961022
1600,8,169,169,1359961022
1600,9,189,189,1359961022
1600,10,257,257,1359961022
1600,11,279,279,1359961022
1600,12,311,311,1359961022
1600,13,355,355,1359961022
1600,14,393,393,1359961022
1600,15,413,413,1359961022
1600,16,467,467,1359961022
1600,17,479,479,1359961022
1600,18,525,525,1359961022
1600,19,161,161,1359961022
1600,20,417,417,1359961022
1600,21,621,621,1359961022
1600,22,507,507,1359961022
1600,23,303,303,1359961022
1600,24,575,575,1359961022
1600,25,221,221,1359961022
1700,1,315,315,1090657392
1700,2,507,507,1090657392
1700,3,497,497,1090657392
1700,4,177,177,1090657392
1700,5,359,359,1090657392
1700,6,355,355,1090657392
1700,7,391,391,1090657392
1700,8,177,177,1090657392
1700,9,201,201,1090657392
1700,10,265,265,1090657392
1700,11,287,287,1090657392
1700,12,319,319,1090657392
1700,13,365,365,1090657392
1700,14,403,403,1090657392
1700,15,419,419,1090657392
1700,16,479,479,1090657392
1700,17,487,487,1090657392
1700,18,147,147,1090657392
1700,19,169,169,1090657392
1700,20,427,427,1090657392
1700,21,205,205,1090657392
1700,22,503,503,1090657392
1700,23,313,313,1090657392
1700,24,587,587,1090657392
1700,25,231,231,1090657392
1800,1,317,317,877653410
1800,2,275,275,877653410
1800,3,497,497,877653410
1800,4,175,175,877653410
1800,5,363,363,877653410
1800,6,361,361,877653410
1800,7,397,397,877653410
1800,8,181,181,877653410
1800,9,211,211,877653410
1800,10,275,275,877653410
1800,11,297,297,877653410
1800,12,327,327,877653410
1800,13,377,377,877653410
1800,14,413,413,877653410
1800,15,429,429,877653410
1800,16,485,485,877653410
1800,17,493,493,877653410
1800,18,155,155,877653410
1800,19,601,601,877653410
1800,20,439,439,877653410
1800,21,207,207,877653410
1800,22,505,505,877653410
1800,23,323,323,877653410
1800,24,599,599,877653410
1800,25,241,241,877653410
1900,1,325,325,706648422
1900,2,287,287,706648422
1900,3,505,505,706648422
1900,4,175,175,706648422
1900,5,373,373,706648422
1900,6,365,365,706648422
1900,7,401,401,706648422
1900,8,193,193,706648422
1900,9,223,223,706648422
1900,10,287,287,706648422
1900,11,311,311,706648422
1900,12,341,341,706648422
1900,13,389,389,706648422
1900,14,427,427,706648422
1900,15,445,445,706648422
1900,16,503,503,706648422
1900,17,507,507,706648422
1900,18,169,169,706648422
1900,19,615,615,706648422
1900,20,449,449,706648422
1900,21,209,209,706648422
1900,22,1000,1001,706648422
1900,23,337,337,706648422
1900,24,139,139,706648422
1900,25,255,255,706648422
2000,1,329,329,629443967
2000,2,291,291,629443967
2000,3,509,509,629443967
2000,4,179,179,629443967
2000,5,377,377,629443967
2000,6,373,373,629443967
2000,7,405,405,629443967
2000,8,533,533,629443967
2000,9,233,233,629443967
2000,10,297,297,629443967
2000,11,321,321,629443967
2000,12,349,349,629443967
2000,13,399,399,629443967
2000,14,437,437,629443967
2000,15,449,449,629443967
2000,16,509,509,629443967
2000,17,153,153,629443967
2000,18,179,179,629443967
2000,19,205,205,629443967
2000,20,459,459,629443967
2000,21,211,211,629443967
2000,22,1000,1001,629443967
2000,23,347,347,629443967
2000,24,147,147,629443967
2000,25,267,267,629443967
0,1,547,547,6758440960
0,2,491,491,6758440960
0,3,473,473,6758440960
0,4,397,397,6758440960
0,5,569,569,6758440960
0,6,603,603,6758440960
0,7,373,373,6758440960
0,8,451,451,6758440960
0,9,517,517,6758440960
0,10,581,581,6758440960
0,11,605,605,6758440960
0,12,243,243,6758440960
0,13,261,261,6758440960
0,14,289,289,6758440960
0,15,349,349,6758440960
0,16,391,391,6758440960
0,17,413,413,6758440960
0,18,451,451,6758440960
0,19,493,493,6758440960
0,20,325,325,6758440960
0,21,441,441,6758440960
0,22,297,297,6758440960
0,23,639,639,6758440960
0,24,461,461,6758440960
0,25,573,573,6758440960
100,1,541,541,6725445467
100,2,487,487,6725445467
100,3,463,463,6725445467
100,4,395,395,6725445467
100,5,567,567,6725445467
100,6,597,597,6725445467
100,7,369,369,6725445467
100,8,451,451,6725445467
100,9,519,519,6725445467
100,10,581,581,6725445467
100,11,605,605,6725445467
100,12,241,241,6725445467
100,13,265,265,6725445467
100,14,293,293,6725445467
100,15,349,349,6725445467
100,16,391,391,6725445467
100,17,413,413,6725445467
100,18,453,453,6725445467
100,19,495,495,6725445467
100,20,327,327,6725445467
100,21,429,429,6725445467
100,22,719,719,6725445467
100,23,643,643,6725445467
100,24,463,463,6725445467
100,25,575,575,6725445467
200,1,267,267,6603150597
200,2,481,481,6603150597
200,3,465,465,6603150597
200,4,393,393,6603150597
200,5,567,567,6603150597
200,6,597,597,6603150597
200,7,363,363,6603150597
200,8,447,447,6603150597
200,9,521,521,6603150597
200,10,583,583,6603150597
200,11,607,607,6603150597
200,12,241,241,6603150597
200,13,267,267,6603150597
200,14,297,297,6603150597
200,15,349,349,6603150597
200,16,393,393,6603150597
200,17,411,411,6603150597
200,18,455,455,6603150597
200,19,495,495,6603150597
200,20,331,331,6603150597
200,21,421,421,6603150597
200,22,707,707,6603150597
200,23,215,215,6603150597
200,24,471,471,6603150597
200,25,581,581,6603150597
300,1,265,265,6430654775
300,2,239,239,6430654775
300,3,463,463,6430654775
300,4,613,613,6430654775
300,5,559,559,6430654775
300,6,309,309,6430654775
300,7,361,361,6430654775
300,8,449,449,6430654775
300,9,523,523,6430654775
300,10,585,585,6430654775
300,11,609,609,6430654775
300,12,241,241,6430654775
300,13,271,271,6430654775
300,14,299,299,6430654775
300,15,353,353,6430654775
300,16,393,393,6430654775
300,17,415,415,6430654775
300,18,453,453,6430654775
300,19,499,499,6430654775
300,20,331,331,6430654775
300,21,417,417,6430654775
300,22,271,271,6430654775
300,23,215,215,6430654775
300,24,473,473,6430654775
300,25,583,583,6430654775
400,1,263,263,6198158652
400,2,229,229,6198158652
400,3,457,457,6198158652
400,4,611,611,6198158652
400,5,555,555,6198158652
400,6,307,307,6198158652
400,7,359,359,6198158652
400,8,451,451,6198158652
400,9,525,525,6198158652
400,10,589,589,6198158652
400,11,203,203,6198158652
400,12,243,243,6198158652
400,13,273,273,6198158652
400,14,305,305,6198158652
400,15,353,353,6198158652
400,16,395,395,6198158652
400,17,415,415,6198158652
400,18,457,457,6198158652
400,19,503,503,6198158652
400,20,335,335,6198158652
400,21,413,413,6198158652
400,22,265,265,6198158652
400,23,217,217,6198158652
400,24,477,477,6198158652
400,25,587,587,6198158652
500,1,535,535,5911662140
500,2,223,223,5911662140
500,3,459,459,5911662140
500,4,609,609,5911662140
500,5,555,555,5911662140
500,6,311,311,5911662140
500,7,365,365,5911662140
500,8,453,453,5911662140
500,9,529,529,5911662140
500,10,593,593,5911662140
500,11,205,205,5911662140
500,12,247,247,5911662140
500,13,277,277,5911662140
500,14,309,309,5911662140
500,15,353,353,5911662140
500,16,399,399,5911662140
500,17,419,419,5911662140
500,18,459,459,5911662140
500,19,505,505,5911662140
500,20,337,337,5911662140
500,21,787,787,5911662140
500,22,261,261,5911662140
500,23,221,221,5911662140
500,24,483,483,5911662140
500,25,591,591,5911662140
600,1,529,529,5576465177
600,2,221,221,5576465177
600,3,461,461,5576465177
600,4,383,383,5576465177
600,5,329,329,5576465177
600,6,311,311,5576465177
600,7,359,359,5576465177
600,8,451,451,5576465177
600,9,535,535,5576465177
600,10,187,187,5576465177
600,11,207,207,5576465177
600,12,249,249,5576465177
600,13,281,281,5576465177
600,14,311,311,5576465177
600,15,355,355,5576465177
